Bank_Number,Branch_Number,National_Clearing_Code,BIC,Bank_Name,Branch_Information,City,Physical_Address1,Physical_Address2,Physical_Address3,Physical_Address4,Post_Code,Location,Country_Name,POB_Number,POB_Location1,POB_Location2,POB_Location3,POB_Post_Code,POB_Country,STD,Phone,Fax,Retail,BIC_Plus_Indicator,Latest_Status
30,2901,302901,,HSBC New Zealand,Auckland,Auckland,1 Queen Street,Level 9,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),308-8888,308-8899,,Y,A
30,2902,302902,,HSBC New Zealand,Wellington,Wellington,Trust House,4th Floor,,,,,New Zealand,PO Box 11-897,Wellington,,,,New Zealand,(04),801-5445,801-5959,R,Y,A
30,2903,302903,,HSBC New Zealand,Auckland - Queen Street Branch,Auckland,1 Queen Street,Level 19,HSBC House,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),367-0868,309-2888,R,Y,A
30,2904,302904,,HSBC New Zealand,Auckland - Corporate,Auckland,1 Queen Street,Level 9,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),308-8888,308-8852,R,Y,A
30,2906,302906,,HSBC New Zealand,New Zealand Management,Auckland,1 Queen Street,Level 9,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),308-8888,308-8899,,Y,A
30,2907,302907,,HSBC New Zealand,Christchurch,Christchurch,141 Cambridge Terrace,,,,,,New Zealand,PO Box 93,Christchurch,,,,New Zealand,(03),366-5658,377-1660,R,Y,A
30,2908,302908,,HSBC New Zealand,Auckland - Queen Street Branch,Auckland,1 Queen Street,Level 19,HSBC House,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),367-0868,309-2888,R,Y,A
30,2909,302909,,HSBC New Zealand,Botany Town Premier,Auckland,Cnr Ti Rakau Drive & Te Irirangi Rd,Botany Town Centre,Shop SPO702B,Botany Downs,,,New Zealand,PO Box 5947,Howick,Auckland,,,New Zealand,(09),916-3002,535-3989,R,Y,A
30,2910,302910,,HSBC New Zealand,Takapuna,Auckland,495 Lake Road,Takapuna,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),914-9267,918-3625,R,Y,A
30,2911,302911,,HSBC New Zealand,Corporate Partners Branch,Auckland,1 Queen Street,Level 7,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),918-8668,918-8599,,Y,A
30,2912,302912,,HSBC New Zealand,HSBC Botany Downs,East Auckland,34 The Pavilion,Botany Town Centre,Ti Iriranga Drive,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),918-3600,918-3619,R,Y,A
30,2915,302915,,HSBC New Zealand,Wellington Mortgage Centre,Wellington,231 Lambton Quay,,,,,,New Zealand,PO Box 11-897,Wellington,,,,New Zealand,(04),801-5445,801-5959,,Y,A
30,2916,302916,,HSBC New Zealand,Takapuna,Auckland,495 Lake Road,Takapuna,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),914-9267,918-3625,,Y,A
30,2918,302918,,HSBC New Zealand,Takapuna,Auckland,495 Lake Road,Takapuna,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),914-9267,918-3625,,Y,A
30,2921,302921,,HSBC New Zealand,Botany Town Centre Personal Banking,East Auckland,34 The Pavilion,Te Irrangi Drive,Botany Downs,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),0800802380,918-3619,R,Y,A
30,2922,302922,,HSBC New Zealand,Botany Town Centre Commercial Banking,East Auckland,34 The Pavilion,Te Irrangi Drive,Botany Downs,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),0800802380,918-3619,R,Y,A
30,2931,302931,,HSBC New Zealand,Alliances Branch,Auckland,One Queen Street,Level 7,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),918-8668,918-8599,R,Y,A
30,2932,302932,,HSBC New Zealand,Customer Services Centre Branch,Auckland,One Queen Street,Level 7,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),918-8668,918-8599,R,Y,A
30,2933,302933,,HSBC New Zealand,PFS Christchurch,Christchurch,141 Cambridge Terrace,Level 5,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(03),0800802380,378-9140,R,Y,A
30,2934,302934,,HSBC New Zealand,Private Clients Branch,Auckland,One Queen Street,Level 7,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),918-8668,918-8599,R,N,A
30,2935,302935,,HSBC New Zealand,HSBC One Queen Street - Alliance Branch,Auckland,One Queen Street,"Level 9, Hsbc House",,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),918-8688,918-8797,,Y,A
30,2936,302936,,HSBC New Zealand,HSBC One Queen Street - Retail Branch,Auckland,One Queen Street,"Level 9, Hsbc House",,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),918-8688,918-8797,,Y,A
30,2937,302937,,HSBC New Zealand,HSBC One Queen Street - Commercial Branch,Auckland,One Queen Street,"Level 9, Hsbc House",,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),918-8688,918-8797,,Y,A
30,2940,302940,,HSBC New Zealand,Payment Services,Auckland,1 Queen Street,Level 9,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),308-8888,308-8853,,Y,A
30,2948,302948,,HSBC New Zealand,Treasury,Auckland,1 Queen Street,,,,,,New Zealand,PO Box 5947,Wellesley Street,Auckland,,,New Zealand,(09),308-8888,308-8899,,Y,A
31,2825,312825,,Citibank N.A.,Auckland - Wholesale,Auckland,23 Customs St,"Level 11, Citibank Centre",,,,,New Zealand,PO Box 3429,Auckland,,,,New Zealand,(09),307-1902,307-1988,,Y,A
31,2826,312826,,Citibank N.A.,Auckland - Wholesale,Auckland,23 Customs St,"Level 11, Citibank Centre",,,,,New Zealand,PO Box 3429,Auckalnd,,,,New Zealand,(09),307-1902,307-1988,,,A
31,2827,312827,,Citibank N.A.,Auckland - Wholesale,Auckland,23 Customs St,"Level 11, Citibank Centre",,,,,New Zealand,PO Box 3429,Auckland,,,,New Zealand,(09),307-1902,307-1988,,,A
31,2828,312828,,Citibank N.A.,Auckland - Wholesale,Auckland,23 Customs St,"Level 11, Citibank Centre",,,,,New Zealand,PO Box 3429,Auckland,,,,New Zealand,(09),307-1902,307-1988,,,A
31,2829,312829,,Citibank N.A.,Auckland - Wholesale,Auckland,23 Customs St,"Level 11, Citibank Centre",,,,,New Zealand,PO Box 3429,Auckland,,,,New Zealand,(09),307-1902,307-1988,,,A
31,2840,312840,,Citibank N.A.,Auckland - Wholesale,Auckland,23 Customs St,"Level 11, Citibank Centre",,,,,New Zealand,PO Box 3429,Auckland,,,,New Zealand,(09),307-1902,307-1988,,,A
38,9000,389000,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9001,389001,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9002,389002,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9003,389003,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9004,389004,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9005,389005,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9006,389006,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9007,389007,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9008,389008,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9009,389009,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9010,389010,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9011,389011,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9012,389012,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9013,389013,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9014,389014,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9015,389015,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9016,389016,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9017,389017,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9018,389018,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9019,389019,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9020,389020,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9021,389021,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9022,389022,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9023,389023,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9024,389024,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9025,389025,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9026,389026,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9027,389027,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9028,389028,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9029,389029,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9030,389030,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9031,389031,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9032,389032,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9033,389033,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9034,389034,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9035,389035,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9036,389036,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9037,389037,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9038,389038,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9039,389039,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9040,389040,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9041,389041,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9042,389042,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9043,389043,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9044,389044,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9045,389045,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9046,389046,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9047,389047,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9048,389048,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9049,389049,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9050,389050,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9051,389051,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9052,389052,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9053,389053,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9054,389054,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9055,389055,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9056,389056,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9057,389057,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9058,389058,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9059,389059,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9060,389060,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9061,389061,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9062,389062,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9063,389063,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9064,389064,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9065,389065,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9066,389066,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9067,389067,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9068,389068,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9069,389069,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9070,389070,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9071,389071,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9072,389072,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9073,389073,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9074,389074,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9075,389075,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9076,389076,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9077,389077,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9078,389078,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9079,389079,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9080,389080,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
38,9081,389081,,Kiwibank,Kiwibank Limited Head Office,Wellington,20 Customhouse Quay,Level 9,,,6011,,New Zealand,Private Bag 39 888,Wellington,,,5045,New Zealand,(04),462-7900,462-7996,,,A
